Date,VS,Name,Accumulated Acceleration Load,Accumulated Acceleration Load / min,Exertions,Exertions / min,Changes of Orientation,Changes of Orientation / min,Distance (speed | High) (m),Distance (speed | Very high) (m),Distance (speed | Extreme) (m),SPRINT,CATEGORY
2025-06-15,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-15,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-16,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-17,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-18,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-19,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-20,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-21,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-22,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-23,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-24,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-25,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-26,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-27,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-28,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-29,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-06-30,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-01,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-01,Individual,Player G,459.98,4.52,35.0,0.34,7.0,0.07,154.0,0.0,0.0,154.0,individual
2025-07-01,Individual,Player I,485.97,4.36,72.0,0.65,26.0,0.23,400.0,4.0,0.0,404.0,individual
2025-07-01,Individual,Player J,594.08,5.33,138.0,1.24,49.0,0.44,551.0,2.0,0.0,553.0,individual
2025-07-01,Individual,Player P,300.0,,,,,,,,,0.0,individual
2025-07-01,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-01,SC,Player C,250.0,,,,,,,,,0.0,SC
2025-07-01,SC,Player P,500.0,,,,,,,,,0.0,SC
2025-07-02,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-02,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-02,Individual,Player G,556.39,6.15,61.0,0.67,14.0,0.15,336.0,60.0,4.0,400.0,individual
2025-07-02,Individual,Player I,564.07,6.21,78.0,0.86,32.0,0.35,649.0,203.0,30.0,882.0,individual
2025-07-02,Individual,Player J,700.73,7.76,177.0,1.96,45.0,0.5,655.0,178.0,11.0,844.0,individual
2025-07-02,Individual,Player K,651.24,4.92,48.0,0.36,18.0,0.14,208.0,0.0,0.0,208.0,individual
2025-07-02,Individual,Player P,255.11,5.54,58.0,1.26,15.0,0.33,500.0,107.0,21.0,628.0,individual
2025-07-02,SC,Player K,200.0,,,,,,,,,0.0,SC
2025-07-02,SC,Player P,500.0,,,,,,,,,0.0,SC
2025-07-02,SC,Player J,150.0,,,,,,,,,0.0,SC
2025-07-02,SC,Player I,250.0,,,,,,,,,0.0,SC
2025-07-02,SC,Player G,250.0,,,,,,,,,0.0,SC
2025-07-03,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-03,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-03,Individual,Player C,510.27,6.11,67.0,0.8,22.0,0.26,315.0,87.0,0.0,402.0,individual
2025-07-03,Individual,Player G,483.01,4.61,62.0,0.59,20.0,0.19,296.0,6.0,0.0,302.0,individual
2025-07-03,Individual,Player I,496.44,7.17,126.0,1.82,94.0,1.36,655.0,55.0,3.0,713.0,individual
2025-07-03,Individual,Player K,486.48,5.8,68.0,0.81,22.0,0.26,376.0,136.0,22.0,534.0,individual
2025-07-03,Individual,Player P,365.07,4.86,44.0,0.59,15.0,0.2,467.0,71.0,18.0,556.0,individual
2025-07-03,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-03,SC,Player C,250.0,,,,,,,,,0.0,SC
2025-07-03,SC,Player P,250.0,,,,,,,,,0.0,SC
2025-07-03,SC,Player I,200.0,,,,,,,,,0.0,SC
2025-07-03,SC,Player G,200.0,,,,,,,,,0.0,SC
2025-07-04,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-04,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-05,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-06,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-07,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-07,Individual,Player C,653.17,8.31,88.0,1.12,84.0,1.07,410.0,755.0,,1165.0,individual
2025-07-07,Individual,Player D,432.98,6.69,36.0,0.56,27.0,0.42,4.0,0.0,,4.0,individual
2025-07-07,Individual,Player G,377.6,4.18,35.0,0.39,18.0,0.2,187.0,0.0,,187.0,individual
2025-07-07,Individual,Player I,614.86,6.8,143.0,1.58,85.0,0.94,824.0,135.0,,959.0,individual
2025-07-07,Individual,Player K,548.44,6.93,70.0,0.88,38.0,0.48,539.0,705.0,,1244.0,individual
2025-07-07,Individual,Player P,159.7,7.81,40.0,1.96,2.0,0.1,286.0,162.0,,448.0,individual
2025-07-07,SC,Player I,250.0,,,,,,,,,0.0,SC
2025-07-07,SC,Player G,250.0,,,,,,,,,0.0,SC
2025-07-07,SC,Player P,250.0,,,,,,,,,0.0,SC
2025-07-07,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-07,SC,Player C,250.0,,,,,,,,,0.0,SC
2025-07-07,SC,Player D,250.0,,,,,,,,,0.0,SC
2025-07-08,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-08,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-08,Individual,Player C,421.54,6.47,42.0,0.64,12.0,0.18,43.0,0.0,0.0,43.0,individual
2025-07-08,Individual,Player D,698.31,6.01,90.0,0.77,82.0,0.71,351.0,0.0,0.0,351.0,individual
2025-07-08,Individual,Player G,653.99,5.52,63.0,0.53,35.0,0.3,236.0,0.0,0.0,236.0,individual
2025-07-08,Individual,Player I,654.3,5.53,148.0,1.25,67.0,0.57,540.0,0.0,0.0,540.0,individual
2025-07-08,Individual,Player K,637.44,5.48,107.0,0.92,65.0,0.56,322.0,3.0,0.0,325.0,individual
2025-07-08,SC,Player P,500.0,,,,,,,,,0.0,SC
2025-07-08,SC,Player K,100.0,,,,,,,,,0.0,SC
2025-07-09,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-09,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-09,Individual,Player D,313.07,4.87,2.0,0.03,0.0,0.0,5.0,0.0,0.0,5.0,individual
2025-07-09,Individual,Player G,325.9,4.1,3.0,0.04,0.0,0.0,3.0,0.0,0.0,3.0,individual
2025-07-09,Individual,Player I,288.23,3.35,5.0,0.06,3.0,0.03,12.0,0.0,0.0,12.0,individual
2025-07-09,Individual,Player K,803.09,13.65,106.0,1.8,33.0,0.56,3313.0,58.0,0.0,3371.0,individual
2025-07-09,Individual,Player P,226.36,2.2,2.0,0.02,3.0,0.03,2.0,0.0,0.0,2.0,individual
2025-07-09,SC,Player D,150.0,,,,,,,,,0.0,SC
2025-07-09,SC,Player P,150.0,,,,,,,,,0.0,SC
2025-07-09,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-10,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-10,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-10,Individual,Player C,447.84,8.04,77.0,1.38,24.0,0.43,62.0,0.0,0.0,62.0,individual
2025-07-10,Individual,Player E,385.92,3.67,81.0,0.77,88.0,0.84,208.0,0.0,0.0,208.0,individual
2025-07-10,Individual,Player G,576.85,5.11,53.0,0.47,31.0,0.27,135.0,3.0,0.0,138.0,individual
2025-07-10,Individual,Player I,584.88,5.79,113.0,1.12,46.0,0.46,469.0,26.0,11.0,506.0,individual
2025-07-10,Individual,Player J,582.32,10.59,156.0,2.84,86.0,1.56,616.0,75.0,0.0,691.0,individual
2025-07-10,Individual,Player P,230.3,5.13,51.0,1.14,23.0,0.51,294.0,21.0,0.0,315.0,individual
2025-07-10,SC,Player G,250.0,,,,,,,,,0.0,SC
2025-07-10,SC,Player I,250.0,,,,,,,,,0.0,SC
2025-07-10,SC,Player P,250.0,,,,,,,,,0.0,SC
2025-07-10,SC,Player J,200.0,,,,,,,,,0.0,SC
2025-07-10,SC,Player C,250.0,,,,,,,,,0.0,SC
2025-07-10,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-11,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-11,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-11,Individual,Player C,767.37,5.29,85.0,0.59,55.0,0.38,377.0,372.0,144.0,893.0,individual
2025-07-11,Individual,Player D,604.92,7.86,89.0,1.16,81.0,1.05,677.0,1.0,0.0,678.0,individual
2025-07-11,Individual,Player I,564.21,7.34,145.0,1.89,50.0,0.65,680.0,266.0,16.0,962.0,individual
2025-07-11,Individual,Player J,857.16,9.68,260.0,2.94,107.0,1.21,1154.0,162.0,0.0,1316.0,individual
2025-07-11,Individual,Player K,668.25,4.6,54.0,0.37,60.0,0.41,480.0,308.0,18.0,806.0,individual
2025-07-11,Individual,Player P,590.28,7.67,119.0,1.55,48.0,0.62,768.0,8.0,0.0,776.0,individual
2025-07-11,SC,Player I,250.0,,,,,,,,,0.0,SC
2025-07-11,SC,Player P,250.0,,,,,,,,,0.0,SC
2025-07-11,SC,Player J,200.0,,,,,,,,,0.0,SC
2025-07-11,SC,Player C,250.0,,,,,,,,,0.0,SC
2025-07-11,SC,Player K,250.0,,,,,,,,,0.0,SC
2025-07-11,SC,Player D,250.0,,,,,,,,,0.0,SC
2025-07-12,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-12,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-13,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-14,Practice,Player E,518.12,9.51,175.0,3.21,177.0,3.25,919.0,151.0,10.0,1080.0,練習
2025-07-14,Practice,Player J,684.49,12.56,177.0,3.25,136.0,2.5,1789.0,305.0,21.0,2115.0,練習
2025-07-14,Practice,Player L,506.44,9.29,162.0,2.97,133.0,2.44,1214.0,171.0,8.0,1393.0,練習
2025-07-14,Practice,Player P,561.81,10.31,135.0,2.48,96.0,1.76,1364.0,159.0,15.0,1538.0,練習
2025-07-14,Practice,Player C,565.78,10.28,181.0,3.29,106.0,1.93,919.0,194.0,3.0,1116.0,練習
2025-07-14,Practice,Player D,488.67,8.88,166.0,3.02,150.0,2.73,670.0,108.0,8.0,786.0,練習
2025-07-14,Practice,Player G,466.85,8.48,134.0,2.43,58.0,1.05,583.0,154.0,5.0,742.0,練習
2025-07-14,Practice,Player I,556.91,10.12,165.0,3.0,82.0,1.49,1232.0,301.0,51.0,1584.0,練習
2025-07-14,Practice,Player K,538.76,9.79,162.0,2.94,151.0,2.74,988.0,129.0,14.0,1131.0,練習
2025-07-14,Individual,Player D,549.61,7.99,57.0,0.83,50.0,0.73,231.0,0.0,0.0,231.0,individual
2025-07-14,Individual,Player K,509.73,6.05,20.0,0.24,10.0,0.12,17.0,0.0,0.0,17.0,individual
2025-07-14,Individual,Player C,400.92,7.61,18.0,0.34,3.0,0.06,28.0,0.0,0.0,28.0,individual
2025-07-14,Individual,Player P,312.26,8.1,102.0,2.65,35.0,0.91,239.0,0.0,0.0,239.0,individual
2025-07-14,Individual,Player G,409.61,6.69,10.0,0.16,2.0,0.03,34.0,0.0,0.0,34.0,individual
2025-07-14,Individual,Player I,431.22,8.0,136.0,2.52,24.0,0.45,273.0,0.0,0.0,273.0,individual
2025-07-14,Individual,Player L,373.08,8.87,85.0,2.02,51.0,1.21,132.0,0.0,0.0,132.0,individual
2025-07-14,Individual,Player E,490.74,9.64,40.0,0.79,21.0,0.41,59.0,0.0,0.0,59.0,individual
2025-07-14,SC,Player I,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player J,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player P,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player G,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player K,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player C,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player D,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player E,225.0,,,,,,,,,0.0,SC
2025-07-14,SC,Player L,225.0,,,,,,,,,0.0,SC
2025-07-15,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player D,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-07-15,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-07-16,Practice,Player C,555.33,8.91,157.0,2.52,147.0,2.36,594.0,265.0,16.0,875.0,練習
2025-07-16,Practice,Player D,554.27,8.89,154.0,2.47,195.0,3.13,777.0,234.0,55.0,1066.0,練習
2025-07-16,Practice,Player G,541.01,8.68,137.0,2.2,93.0,1.49,499.0,195.0,53.0,747.0,練習
2025-07-16,Practice,Player I,604.3,9.69,147.0,2.36,116.0,1.86,1228.0,245.0,252.0,1725.0,練習
2025-07-16,Practice,Player K,607.15,9.74,159.0,2.55,147.0,2.36,923.0,282.0,27.0,1232.0,練習
2025-07-16,Practice,Player E,538.67,9.01,151.0,2.53,224.0,3.75,844.0,211.0,53.0,1108.0,練習
2025-07-16,Practice,Player J,745.54,12.47,169.0,2.83,181.0,3.03,1467.0,290.0,209.0,1966.0,練習
2025-07-16,Practice,Player L,489.38,8.19,114.0,1.91,79.0,1.32,714.0,307.0,,1021.0,練習
2025-07-16,Practice,Player P,574.87,9.62,162.0,2.71,120.0,2.01,1063.0,227.0,,1290.0,練習
2025-07-16,Individual,Player P,472.43,7.54,139.0,2.22,67.0,1.07,429.0,0.0,0.0,429.0,individual
2025-07-16,Individual,Player E,304.35,7.5,52.0,1.28,40.0,0.99,47.0,0.0,0.0,47.0,individual
2025-07-16,Individual,Player D,589.87,7.62,162.0,2.09,111.0,1.43,433.0,0.0,0.0,433.0,individual
2025-07-16,Individual,Player I,533.18,6.89,140.0,1.81,53.0,0.68,645.0,0.0,0.0,645.0,individual
2025-07-16,Individual,Player J,617.73,7.98,203.0,2.62,102.0,1.32,466.0,0.0,0.0,466.0,individual
2025-07-16,Individual,Player G,370.06,5.44,54.0,0.79,30.0,0.44,310.0,0.0,0.0,310.0,individual
2025-07-16,Individual,Player C,386.59,6.83,11.0,0.19,3.0,0.05,4.0,0.0,0.0,4.0,individual
2025-07-16,Individual,Player K,344.03,5.7,35.0,0.58,17.0,0.28,110.0,0.0,0.0,110.0,individual
